index,address,path,reference_file,object_id,object_source,classification,symbol_count,procedure_count
1230,0x0036C148,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,19,1
1231,0x0036C418,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1232,0x0036C458,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,23,1
1233,0x0036C760,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,6,1
1234,0x0036C798,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1235,0x0036C7D0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,36,2
1236,0x0036CDE8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1237,0x0036CE20,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,19,1
1238,0x0036D080,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,21,1
1239,0x0036D1E8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1240,0x0036D250,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,41,3
1241,0x0036D920,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1242,0x0036D988,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1243,0x0036DC48,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1244,0x0036DCC8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,19,1
1245,0x0036DF80,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,6,1
1246,0x0036DFE0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1247,0x0036E060,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,33,2
1248,0x0036E5B0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,28,5
1249,0x0036E810,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,97,3
1250,0x0036EFF8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1251,0x0036F200,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1252,0x0036F268,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1253,0x0036F528,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,1
1254,0x0036F568,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,108,5
1255,0x0036FE70,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,29,2
1256,0x00370280,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,32,6
1257,0x00370578,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,6,1
1258,0x003705F8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,20,3
1259,0x00370840,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1260,0x003708A8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1261,0x00370B68,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,78,2
1262,0x003711D8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1263,0x003713E0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,6,1
1264,0x00371428,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,25,2
1265,0x00371610,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,20,3
1266,0x003717E0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,131,4
1267,0x003722E0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1268,0x00372348,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,1
1269,0x00372608,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1270,0x00372670,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,41,3
1271,0x00372D40,ks/coords.h,KS/SRC/ks/coords.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,22,1
1272,0x00372DE8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,10,2
1273,0x00372EA8,C:/KS/SRC/instance.h,KS/SRC/instance.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,21,2
1274,0x00373138,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,84,1
1275,0x00373180,C:/KS/SRC/vm_thread.h,KS/SRC/vm_thread.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,56,1
1276,0x00373C28,stringx.h,KS/SRC/stringx.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,7,2
1277,0x00373C68,avltree.h,KS/SRC/avltree.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,8,1
1278,0x00373D30,debug.h,KS/SRC/debug.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,4,1
1279,0x00373D68,C:/KS/SRC/singleton.h,KS/SRC/singleton.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,8,2
1280,0x00373DD8,C:/KS/SRC/bitplane.h,KS/SRC/bitplane.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,4,1
1281,0x00373E10,C:/KS/SRC/fogmgr.h,KS/SRC/fogmgr.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,23,9
1282,0x00373F78,C:/KS/SRC/text_font.h,KS/SRC/text_font.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,15,5
1283,0x00374098,C:/KS/SRC/script_library_class.h,KS/SRC/script_library_class.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,67,25
1284,0x00374588,C:/KS/SRC/signals.h,KS/SRC/signals.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,95,35
1285,0x00374C98,ks/eventmanager.h,KS/SRC/ks/eventmanager.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,5,1
1286,0x00374CD8,inputmgr.h,KS/SRC/inputmgr.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,32,10
1287,0x00374F68,C:/KS/SRC/random.h,KS/SRC/random.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,4,1
1288,0x00374F90,C:/KS/SRC/widget.h,KS/SRC/widget.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,266,112
1289,0x003760D0,C:/KS/SRC/path.h,KS/SRC/path.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,169,71
1290,0x00376948,avltree.h,KS/SRC/avltree.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,80,1
1291,0x00377188,C:/KS/SRC/widget.h,KS/SRC/widget.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,5,1
1292,0x003771C8,C:/KS/SRC/vm_thread.h,KS/SRC/vm_thread.h,game/files_vsim,C:/KS/SRC/files_vsim.cpp,eligible,6,2
1293,0x00361848,C:/KS/SRC/ks/files_wave.cpp,KS/SRC/ks/files_wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,86,0
1294,0x00361848,C:/KS/SRC/ks/trail.cpp,KS/SRC/ks/trail.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,317,28
1295,0x00366468,C:/KS/SRC/ks/ksfx.cpp,KS/SRC/ks/ksfx.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,448,45
1296,0x0036D418,C:/KS/SRC/ks/underwtr.cpp,KS/SRC/ks/underwtr.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,122,11
1297,0x0036E888,C:/KS/SRC/ks/water.cpp,KS/SRC/ks/water.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,300,23
1298,0x00372A38,C:/KS/SRC/ks/wavemenu.cpp,KS/SRC/ks/wavemenu.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,57,3
1299,0x00373378,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,972,110
1300,0x0037E5D0,C:/KS/SRC/ks/wavedata.cpp,KS/SRC/ks/wavedata.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,18,1
1301,0x0037EE98,C:/KS/SRC/ks/wavetex.cpp,KS/SRC/ks/wavetex.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,255,42
1302,0x00381B70,C:/KS/SRC/ks/wavetexmenu.cpp,KS/SRC/ks/wavetexmenu.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,27,2
1303,0x00382230,C:/KS/SRC/ks/wavetex.cpp,KS/SRC/ks/wavetex.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,4,1
1304,0x00382250,C:/KS/SRC/ks/ksngl.cpp,KS/SRC/ks/ksngl.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,47,8
1305,0x00382788,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,19,2
1306,0x00382850,C:/usr/local/sce/ee/gcc/include/g++-2/stl_alloc.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1307,0x003828F8,custom_stl.h,KS/SRC/custom_stl.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,15,2
1308,0x00382AC0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1309,0x00382B20,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1310,0x00382B80,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1311,0x00382BE0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,37,2
1312,0x00383170,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,72,5
1313,0x00383820,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,14,3
1314,0x00383948,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1315,0x003839D0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_list.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1316,0x00383A18,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1317,0x00383A98,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,12,2
1318,0x00383B30,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1319,0x00383B80,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1320,0x00383BD8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,19,1
1321,0x00383F70,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1322,0x00383FA0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1323,0x00383FD0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,19,1
1324,0x003842E0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,78,2
1325,0x00384960,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1326,0x003849C0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,1
1327,0x00384A08,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1328,0x00384A58,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,19,1
1329,0x00384D90,C:/usr/local/sce/ee/gcc/include/g++-2/stl_uninitialized.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1330,0x00384DC8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_vector.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,19,1
1331,0x00385028,C:/usr/local/sce/ee/gcc/include/g++-2/stl_tree.h,,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,21,1
1332,0x00385190,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,116,2
1333,0x00385618,C:/KS/SRC/ks/wave.h,KS/SRC/ks/wave.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,1
1334,0x00385768,particle.h,KS/SRC/particle.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,31,1
1335,0x00387158,../../ngl/ps2/ngl_ps2.h,NGL/PS2/ngl_ps2.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,8,1
1336,0x00387210,C:/KS/SRC/ks/wave.h,KS/SRC/ks/wave.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,4,1
1337,0x00387218,random.h,KS/SRC/random.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,4,1
1338,0x00387240,C:/KS/SRC/ks/trail.h,KS/SRC/ks/trail.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,7,2
1339,0x00387288,C:/KS/SRC/ks/menu.h,KS/SRC/ks/menu.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,11,3
1340,0x00387330,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,8,2
1341,0x003873A0,C:/KS/SRC/ks/wavemenu.cpp,KS/SRC/ks/wavemenu.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,10,3
1342,0x00387488,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,162,27
1343,0x00388938,particle.h,KS/SRC/particle.h,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,6,2
1344,0x00100000,C:/KS/SRC/crt0.sony.s,KS/SRC/crt0.sony.s,external/crt0.sony_1344,C:/KS/SRC/crt0.sony.s,excluded_handwritten,11,3
1345,0x003853C8,C:/NVL/ps2/nvlstream_ps2.cpp,NVL/PS2/nvlstream_ps2.cpp,nvl/nvlstream_ps2,C:/NVL/ps2/nvlstream_ps2.cpp,eligible,446,38
1346,0x003874D8,C:/NVL/ps2/nvlMPEG_ps2.cpp,NVL/PS2/nvlMPEG_ps2.cpp,nvl/nvlMPEG_ps2,C:/NVL/ps2/nvlMPEG_ps2.cpp,eligible,419,85
1347,0x0038AD88,C:/NVL/ps2/nvl_ps2.cpp,NVL/PS2/nvl_ps2.cpp,nvl/nvl_ps2,C:/NVL/ps2/nvl_ps2.cpp,eligible,219,26
1348,0x0038BA30,sdr_main.c,,external/sdr_main_1348,sdr_main.c,excluded_sdk_runtime,18,4
1349,0x0038BCD0,sdr_cb.c,,external/sdr_cb_1349,sdr_cb.c,excluded_sdk_runtime,13,3
1350,0x0038BDC0,C:/NSL/PS2/nsl_ps2_source.cpp,NSL/PS2/nsl_ps2_source.cpp,nsl/nsl_ps2_source,C:/NSL/PS2/nsl_ps2_source.cpp,eligible,1021,14
1351,0x0038C7E8,C:/NSL/PS2/nsl_ps2_sound.cpp,NSL/PS2/nsl_ps2_sound.cpp,nsl/nsl_ps2_sound,C:/NSL/PS2/nsl_ps2_sound.cpp,eligible,3405,30
1352,0x0038F1B0,C:/NSL/PS2/nsl_ps2_emitter.cpp,NSL/PS2/nsl_ps2_emitter.cpp,nsl/nsl_ps2_emitter,C:/NSL/PS2/nsl_ps2_emitter.cpp,eligible,1017,10
1353,0x0038F8D8,C:/NSL/PS2/nsl_ps2.cpp,NSL/PS2/nsl_ps2.cpp,nsl/nsl_ps2,C:/NSL/PS2/nsl_ps2.cpp,eligible,3286,63
1354,0x00391718,C:/NSL/PS2/nl_ps2.cpp,NSL/PS2/nl_ps2.cpp,nsl/nl_ps2,C:/NSL/PS2/nl_ps2.cpp,eligible,381,12
1355,0x00391A68,C:/NSL/PS2/gas_utility.cpp,NSL/PS2/gas_utility.cpp,nsl/gas_utility,C:/NSL/PS2/gas_utility.cpp,eligible,432,4
1356,0x00000000,C:/NSL/common/nsl.cpp,NSL/COMMON/nsl.cpp,nsl/nsl,C:/NSL/common/nsl.cpp,eligible,59,0
1357,0x00391DC0,../libmc.c,,external/libmc_1357,../libmc.c,excluded_sdk_runtime,73,28
1358,0x00392D40,C:/ks/src/zlib/inflate.c,KS/SRC/zlib/inflate.c,third_party/zlib/inflate,C:/ks/src/zlib/inflate.c,excluded_third_party,384,8
1359,0x003934A0,C:/ks/src/zlib/infblock.c,KS/SRC/zlib/infblock.c,third_party/zlib/infblock,C:/ks/src/zlib/infblock.c,excluded_third_party,401,6
1360,0x00394238,C:/ks/src/zlib/adler32.c,KS/SRC/zlib/adler32.c,third_party/zlib/adler32,C:/ks/src/zlib/adler32.c,excluded_third_party,85,1
1361,0x003943C8,C:/ks/src/zlib/zutil.c,KS/SRC/zlib/zutil.c,third_party/zlib/zutil,C:/ks/src/zlib/zutil.c,excluded_third_party,103,4
1362,0x00394410,C:/ks/src/zlib/infutil.c,KS/SRC/zlib/infutil.c,third_party/zlib/infutil,C:/ks/src/zlib/infutil.c,excluded_third_party,131,1
1363,0x00394590,C:/ks/src/zlib/inftrees.c,KS/SRC/zlib/inftrees.c,third_party/zlib/inftrees,C:/ks/src/zlib/inftrees.c,excluded_third_party,393,4
1364,0x00394EB0,C:/ks/src/zlib/infcodes.c,KS/SRC/zlib/infcodes.c,third_party/zlib/infcodes,C:/ks/src/zlib/infcodes.c,excluded_third_party,255,3
1365,0x00395750,C:/ks/src/zlib/inffast.c,KS/SRC/zlib/inffast.c,third_party/zlib/inffast,C:/ks/src/zlib/inffast.c,excluded_third_party,210,1
1366,0x00395B20,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,2025,259
1367,0x003AD9D8,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algobase.h,,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,17,2
1368,0x003ADAA0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_heap.h,,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,20,4
1369,0x003ADD90,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algo.h,,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,44,7
1370,0x003AE290,C:/usr/local/sce/ee/gcc/include/g++-2/stl_heap.h,,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,26,4
1371,0x003AE5D0,C:/usr/local/sce/ee/gcc/include/g++-2/stl_algo.h,,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,55,7
1372,0x003AEC30,C:/NGL/ps2/ngl_ps2_internal.h,NGL/PS2/ngl_ps2_internal.h,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,8,1
1373,0x003AECE0,C:/NGL/ps2/vector_common.h,NGL/PS2/vector_common.h,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,7,1
1374,0x003AEE30,C:/NGL/ps2/ngl_ps2.h,NGL/PS2/ngl_ps2.h,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,8,3
1375,0x003AEED8,C:/NGL/ps2/vector_common.h,NGL/PS2/vector_common.h,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,4,1
1376,0x003AC118,C:/NGL/ps2/ngl_instbank.cpp,NGL/PS2/ngl_instbank.cpp,ngl/ngl_instbank,C:/NGL/ps2/ngl_instbank.cpp,eligible,60,10
1377,0x003AC700,C:/NGL/ps2/ngl_dma.cpp,NGL/PS2/ngl_dma.cpp,ngl/ngl_dma,C:/NGL/ps2/ngl_dma.cpp,eligible,19,6
1378,0x003AC928,C:/NGL/ps2/ngl_ps2.h,NGL/PS2/ngl_ps2.h,ngl/ngl_dma,C:/NGL/ps2/ngl_dma.cpp,eligible,4,1
1379,0x003AC940,C:/NGL/ps2/ngl_ate.cpp,NGL/PS2/ngl_ate.cpp,ngl/ngl_ate,C:/NGL/ps2/ngl_ate.cpp,eligible,80,17
1380,0x003ACD80,../../../src/libio/iostream.cc,,external/iostream_1380,../../../src/libio/iostream.cc,excluded_sdk_runtime,5058,119
1381,0x003B0198,../../../src/libio/isgetline.cc,,external/isgetline_1381,../../../src/libio/isgetline.cc,excluded_sdk_runtime,666,4
1382,0x003B0688,../../../src/libio/isscan.cc,,external/isscan_1382,../../../src/libio/isscan.cc,excluded_sdk_runtime,255,2
1383,0x003B07F0,../../../src/libio/sbscan.cc,,external/sbscan_1383,../../../src/libio/sbscan.cc,excluded_sdk_runtime,175,2
1384,0x003B0870,../../../src/libio/stdstreams.cc,,external/stdstreams_1384,../../../src/libio/stdstreams.cc,excluded_sdk_runtime,164,1
1385,0x003B08F0,../../../src/libio/streambuf.cc,,external/streambuf_1385,../../../src/libio/streambuf.cc,excluded_sdk_runtime,1907,141
1386,0x003B1A68,../../../src/libio/genops.c,,external/genops_1386,../../../src/libio/genops.c,excluded_sdk_runtime,919,43
1387,0x003B2BA0,../../../src/libio/iovfscanf.c,,external/iovfscanf_1387,../../../src/libio/iovfscanf.c,excluded_sdk_runtime,541,2
1388,0x003B3A20,../../../src/libio/iopadn.c,,external/iopadn_1388,../../../src/libio/iopadn.c,excluded_sdk_runtime,134,1
1389,0x003B3B38,../../../src/libio/iogetline.c,,external/iogetline_1389,../../../src/libio/iogetline.c,excluded_sdk_runtime,174,2
1390,0x003B3CD8,../../../src/libio/ioseekoff.c,,external/ioseekoff_1390,../../../src/libio/ioseekoff.c,excluded_sdk_runtime,112,1
1391,0x003B3D78,../../../src/libio/ioseekpos.c,,external/ioseekpos_1391,../../../src/libio/ioseekpos.c,excluded_sdk_runtime,109,1
1392,0x003B3DD8,../../../src/libio/outfloat.c,,external/outfloat_1392,../../../src/libio/outfloat.c,excluded_sdk_runtime,265,1
1393,0x003B4398,../../../src/libio/ioungetc.c,,external/ioungetc_1393,../../../src/libio/ioungetc.c,excluded_sdk_runtime,107,1
1394,0x003B43C8,../../../src/libio/iogetc.c,,external/iogetc_1394,../../../src/libio/iogetc.c,excluded_sdk_runtime,109,1
1395,0x003B4410,../../../src/libio/ioputc.c,,external/ioputc_1395,../../../src/libio/ioputc.c,excluded_sdk_runtime,110,1
1396,0x003B4460,../../../src/libio/filebuf.cc,,external/filebuf_1396,../../../src/libio/filebuf.cc,excluded_sdk_runtime,470,22
1397,0x003B4A28,../../../src/libio/ioassign.cc,,external/ioassign_1397,../../../src/libio/ioassign.cc,excluded_sdk_runtime,198,2
1398,0x003B4AE8,../../../src/libio/stdstrbufs.cc,,external/stdstrbufs_1398,../../../src/libio/stdstrbufs.cc,excluded_sdk_runtime,137,1
1399,0x003B4CC0,../../../src/libio/filedoalloc.c,,external/filedoalloc_1399,../../../src/libio/filedoalloc.c,excluded_sdk_runtime,144,1
1400,0x003B4DA8,../../../src/libio/floatconv.c,,external/floatconv_1400,../../../src/libio/floatconv.c,excluded_sdk_runtime,1911,22
1401,0x003B8000,../../../src/libio/fileops.c,,external/fileops_1401,../../../src/libio/fileops.c,excluded_sdk_runtime,639,17
1402,0x003B8E88,../../../src/libio/stdiostream.cc,,external/stdiostream_1402,../../../src/libio/stdiostream.cc,excluded_sdk_runtime,665,25
